name,recipe_link,ingredients,category,prep-time,budget,review count,rating,difficulty,steps_count
Crumble aux poires et pépites de chocolat,https://www.marmiton.org/recettes/recette_crumble-aux-poires-et-pepites-de-chocolat_36069.aspx,"['beurre', 'sucre', 'farine', 'chocolat pâtissier', 'poires', 'cacao']",crumble,0,bon marché,4,4.3,très facile,4
Crumble aux poires magique,https://www.marmiton.org/recettes/recette_crumble-aux-poires-magique_40092.aspx,"['sucre', 'beurre', 'farine', 'poires', 'chocolat Kinder']",crumble,0,bon marché,43,4.7,très facile,6
Crumble aux poires vanillées,https://www.marmiton.org/recettes/recette_crumble-aux-poires-vanillees_61823.aspx,"['farine', 'beurre demi-sel', 'cassonade', 'cannelle', 'vanille', 'poires', 'cassonade', 'citron']",crumble,0,moyen,16,4.7,facile,13
Crumble aux pommes (spécial enfant),https://www.marmiton.org/recettes/recette_crumble-aux-pommes_530609.aspx,"['beurre', 'sucre', 'farine', 'pommes']",crumble,0,bon marché,2,3.5,facile,2
Crumble aux pommes et mascarpone,https://www.marmiton.org/recettes/recette_crumble-aux-pommes-et-mascarpone_82988.aspx,"['beurre', 'crème fraîche', 'sucre', 'mascarpone', 'pommes', 'farine', 'sucre roux', 'beurre', 'amandes en poudre', 'cannelle']",crumble,0,bon marché,6,5.0,facile,16
Crumble aux prunes jaunes flambées,https://www.marmiton.org/recettes/recette_crumble-aux-prunes-jaunes-flambees_167445.aspx,"['quatre-épices', 'liqueur', 'sucre', 'beurre', 'sucre', 'farine', 'amandes en poudre', 'prune']",crumble,0,bon marché,1,4.0,facile,12
Crumble aux quetsches-rapide,https://www.marmiton.org/recettes/recette_crumble-aux-quetsches-rapide_24331.aspx,"['beurre', 'sucre de canne', 'farine', 'quetsche']",crumble,0,bon marché,2,2.0,très facile,5
Crumble cerises chocolat,https://www.marmiton.org/recettes/recette_crumble-cerise-chocolat_172474.aspx,"['chocolat', 'farine', 'beurre tendre', 'sucre', 'cerises', 'chocolat en poudre']",crumble,0,moyen,4,3.8,facile,4
crumble chocolat et orange,https://www.marmiton.org/recettes/recette_crumble-chocolat-et-orange_27051.aspx,"['orange', 'farine', 'beurre', 'sucre', 'copeaux de chocolat']",crumble,0,bon marché,2,3.5,très facile,4
Crumble corse aux figues,https://www.marmiton.org/recettes/recette_crumble-corse-aux-figues_345851.aspx,"['sucre de canne', 'figues', 'brocciu', 'farine de châtaigne', 'beurre demi-sel']",crumble,0,moyen,0,0.0,facile,5
CRUMBLE D'ANANAS,https://www.marmiton.org/recettes/recette_crumble-d-ananas_26283.aspx,"['beurre tendre', 'sucre de canne', 'farine', 'ananas', 'noix de coco', 'cannelle']",crumble,0,moyen,15,4.5,très facile,4
Crumble d'automne,https://www.marmiton.org/recettes/recette_crumble-d-automne_55071.aspx,"['miel liquide', 'farine', 'beurre tendre', 'sucre semoule', 'pommes', 'poires', 'cassonade', 'jus de citron', 'sucre vanillé']",crumble,0,bon marché,4,4.0,très facile,4
Crumble d'hiver aux noix et rhum,https://www.marmiton.org/recettes/recette_crumble-d-hiver-aux-noix-et-rhum_165914.aspx,"['beurre', 'sucre', 'farine', 'rhum', 'noix', 'clémentines', 'raisin', 'cassonade']",crumble,0,bon marché,0,0.0,facile,7
Crumble de nectarines en verrine et émulsion de caramel,https://www.marmiton.org/recettes/recette_crumble-de-nectarines-en-verrine-et-emulsion-de-caramel_168660.aspx,"['farine', 'beurre', 'sucre en poudre', 'crème', 'nectarines', 'eau']",sauce sucrée,0,bon marché,5,4.2,facile,10
Crumble de pommes et poires aux amandes,https://www.marmiton.org/recettes/recette_crumble-de-pommes-et-poires-aux-amandes_232167.aspx,"['sel', 'sucre', 'beurre', 'farine', 'pomme', 'poire', 'cassonade', 'amandes effilées', 'amandes en poudre', 'cannelle']",crumble,0,bon marché,1,3.0,facile,8
"Crumble de rhubarbe, fraises et noix de coco",https://www.marmiton.org/recettes/recette_crumble-de-rhubarbe-fraises-et-noix-de-coco_39141.aspx,"['beurre tendre', 'sucre en poudre', 'noix de coco rapée', 'farine', 'sucre en poudre', 'orange', 'fraises', 'rhubarbe']",crumble,0,bon marché,16,4.7,facile,5
Crumble du jardin d'automne,https://www.marmiton.org/recettes/recette_crumble-du-jardin-d-automne_24397.aspx,"['beurre', 'farine', 'sucre de canne', 'pomme', 'poire', 'quetsches', 'cerneaux de noix', 'cannelle']",crumble,0,bon marché,3,4.3,très facile,6
Crumble du vignoble,https://www.marmiton.org/recettes/recette_crumble-du-vignoble_348518.aspx,"['beurre', 'farine', 'raisin', 'amandes en poudre']",crumble,0,bon marché,0,0.0,très facile,6
Crumble exotique mangue framboise chocolat,https://www.marmiton.org/recettes/recette_crumble-exotique-mangue-framboise-chocolat_197417.aspx,"['noix de coco rapée', 'chocolat noir', 'sucre', 'beurre tendre', 'farine', 'framboises', 'mangue']",crumble,0,bon marché,1,5.0,facile,7
Crumble express aux fruits d'automne,https://www.marmiton.org/recettes/recette_crumble-express-aux-fruits-d-automne_62494.aspx,"['miel', 'figues', 'banane', 'shortbread', 'mirabelles', 'reine-claude', 'cannelle']",crumble,0,bon marché,0,0.0,très facile,3
Crumble express aux mûres,https://www.marmiton.org/recettes/recette_crumble-express-aux-mures_40339.aspx,"['spéculoos', 'mûres']",crumble,0,bon marché,4,3.5,très facile,5
Crumble fondant au chocolat blanc,https://www.marmiton.org/recettes/recette_crumble-fondant-au-chocolat-blanc_43133.aspx,"['sucre', 'beurre', 'farine', 'chocolat blanc', 'banane', 'poire']",crumble,0,bon marché,42,4.5,très facile,7
Crumble fraise et rhubarbe,https://www.marmiton.org/recettes/recette_crumble-fraise-et-rhubarbe_530699.aspx,"['sucre', 'fraises', 'beurre', 'farine', ""flocons d'avoine"", 'rhubarbe', 'glace']",crumble,0,moyen,1,3.0,très facile,9
Crumble framboise banane,https://www.marmiton.org/recettes/recette_crumble-framboise-banane_62980.aspx,"['spéculoos', 'bananes', 'beurre', 'farine', 'cassonade', 'framboises']",crumble,0,bon marché,3,4.3,facile,4
Crumble fruits rouges chocolat blanc,https://www.marmiton.org/recettes/recette_crumble-fruits-rouges-chocolat-blanc_54643.aspx,"['beurre', 'farine', 'chocolat blanc', 'fruits rouges', 'cassonade']",crumble,0,moyen,22,4.6,très facile,6
Crumble hivernale,https://www.marmiton.org/recettes/recette_crumble-hivernale_82580.aspx,"['farine', 'sucre en poudre', 'figues', 'bananes', 'pommes', 'sucre vanillé', 'beurre salé']",crumble,0,bon marché,0,0.0,facile,8
Crumble mangue banane abricot,https://www.marmiton.org/recettes/recette_crumble-mangue-banane-abricot_348537.aspx,"['miel', 'sucre', 'farine', 'beurre', 'abricots', 'banane', 'mangue']",crumble,0,bon marché,0,0.0,facile,7
Crumble marmiton,https://www.marmiton.org/recettes/recette_crumble-marmiton_29067.aspx,"['beurre tendre', 'farine', 'sucre roux', 'beurre', 'pommes', 'cassonade', 'citron', 'amandes en poudre']",crumble,0,bon marché,13,4.8,très facile,7
crumble multifruits,https://www.marmiton.org/recettes/recette_crumble-multifruits_72723.aspx,"['farine', 'beurre', 'bananes', 'framboises', 'pommes', 'cassonade', 'amandes en poudre']",crumble,0,bon marché,3,5.0,très facile,6
Crumble pêches poires,https://www.marmiton.org/recettes/recette_crumble-de-peche-poire_217838.aspx,"['sucre', 'pêche', 'poire', 'amandes effilées', 'sucre', 'beurre', 'farine', 'oeuf', 'amandes']",crumble,0,bon marché,0,0.0,facile,5
Crumble poire-chocolat d'Harmonie,https://www.marmiton.org/recettes/recette_crumble-poires-chocolat-delicieux_171908.aspx,"['farine', 'sucre', 'chocolat noir', 'poires', 'beurre demi-sel']",gâteau,0,bon marché,9,4.8,très facile,7
Crumble Poire/Chocolat et éclats de noisettes,https://www.marmiton.org/recettes/recette_crumble-poire-chocolat-et-eclats-de-noisettes_168813.aspx,"['crème fraîche', 'chocolat', 'poires', 'sucre', 'farine', 'beurre', 'noisettes']",gâteau,0,bon marché,3,5.0,très facile,12
Crumble poires et noix,https://www.marmiton.org/recettes/recette_crumble-poires-et-noix_61378.aspx,"['sel', 'beurre', 'farine', 'poire', 'cassonade', 'Noix concassé']",crumble,0,bon marché,4,5.0,très facile,4
crumble poires figues et chocolat,https://www.marmiton.org/recettes/recette_crumble-poires-figues-et-chocolat_32237.aspx,"['sucre roux', 'farine', 'beurre', 'chocolat pâtissier', 'figues', 'poires', 'amandes en poudre', 'sucre vanillé']",crumble,0,bon marché,16,4.8,très facile,5
Crumble poires noisettes,https://www.marmiton.org/recettes/recette_crumble-poires-noisettes_222500.aspx,"['beurre', 'farine', 'poires', 'poudre de noisette', 'cassonade', 'sucre vanillé', 'cannelle']",crumble,0,bon marché,6,5.0,facile,8
Crumble poires tout chocolat,https://www.marmiton.org/recettes/recette_crumble-poires-tout-chocolat_50515.aspx,"['chocolat', 'chocolat noir', 'sucre', 'farine', 'beurre', 'chocolat en poudre', 'poires']",crumble,0,bon marché,9,4.6,très facile,9
Crumble pommes et confiture,https://www.marmiton.org/recettes/recette_crumble-pommes-et-confiture_36716.aspx,"['beurre', 'sucre de canne', 'farine', 'pommes', 'confiture de fraises']",crumble,0,bon marché,8,4.1,très facile,6
Crumble pommes et framboises,https://www.marmiton.org/recettes/recette_crumble-pommes-et-framboises_30031.aspx,"['vanille', 'crème fraîche', 'beurre', 'farine', 'sucre de canne', 'pommes', 'framboises', 'amandes en poudre', 'caramel', 'cannelle']",crumble,0,bon marché,33,4.8,très facile,7
Crumble pommes-bananes,https://www.marmiton.org/recettes/recette_crumble-pommes-bananes_13850.aspx,"['rhum', 'beurre', 'farine', 'sucre', 'bananes', 'pommes', 'amandes en poudre', 'Marie brizard']",crumble,0,moyen,27,4.7,très facile,5
"Crumble pommes, noisettes et caramel rapide",https://www.marmiton.org/recettes/recette_crumble-pommes-noisettes-et-caramel-rapide_65304.aspx,"['farine', 'beurre', 'sucre', 'pommes', 'citron', 'poudre de noisette', 'caramel', 'noisettes']",sauce sucrée,0,bon marché,1,3.0,très facile,5
Crumble pommes/noisettes,https://www.marmiton.org/recettes/recette_crumble-pommes-noisettes_165286.aspx,"['farine', 'sucre', 'beurre tendre', 'pomme', 'poudre de noisette']",crumble,0,bon marché,0,0.0,très facile,5
Crumble rhubarbe pommes et Nutella,https://www.marmiton.org/recettes/recette_crumble-rhubarbe-pommes-et-nutella_340538.aspx,"['sucre', 'beurre', 'farine', 'bananes', 'rhubarbes', 'pommes', 'Nutella']",crumble,0,bon marché,1,5.0,très facile,7
Crumble sans beurre (base),https://www.marmiton.org/recettes/recette_crumble-sans-beurre_221615.aspx,"['farine', 'cassonade', 'amandes en poudre', 'lait concentré non sucré']",crumble,0,bon marché,0,0.0,facile,2
Crumble surprise au pain d'épices,https://www.marmiton.org/recettes/recette_crumble-surprise-au-pain-d-epices_43150.aspx,"['beurre', ""pain d'épices"", 'pommes', 'kiwis', 'sirop de violette']",crumble,0,bon marché,3,4.3,très facile,8
Cupcake et nuage tout chocolat,https://www.marmiton.org/recettes/recette_cupcake-et-nuage-tout-chocolat_321724.aspx,"['levure', 'sel', 'sucre', 'chocolat noir', 'farine', 'oeufs', 'lait', 'sucre en poudre', 'chocolat noir', 'crème fraîche', 'bonbon']",gâteau,0,bon marché,3,5.0,facile,17
Cupcakes à l'amande,https://www.marmiton.org/recettes/recette_cupcakes-a-l-amande_170883.aspx,"['levure chimique', 'farine', 'sucre', 'beurre', 'oeufs', ""extrait d'amande"", 'colorant alimentaire', 'sucre glace', 'beurre', ""extrait d'amande""]",gâteau,0,moyen,30,4.3,facile,10
Cupcakes à la noisette,https://www.marmiton.org/recettes/recette_cupcakes-a-la-noisette_168540.aspx,"['levure chimique', 'sucre', 'farine', 'beurre', 'oeufs', 'poudre de noisette', 'sucre glace', ""blanc d'oeuf"", 'jus de citron']",gâteau,0,bon marché,32,4.3,facile,7
Cupcakes à la noisette fourrés au Nutella,https://www.marmiton.org/recettes/recette_cupcakes-a-la-noisette-fourres-au-nutella_305233.aspx,"['beurre tendre', 'sucre roux', 'sucre', 'levure', 'farine', 'poudre de noisette', 'oeufs', 'pâte à tartiner', 'vermicelles', 'sucre en poudre', 'eau', 'pâte à tartiner']",gâteau,0,moyen,5,4.6,facile,14
Cupcakes au carambar,https://www.marmiton.org/recettes/recette_cupcakes-au-carambar_93917.aspx,"['levure', 'farine', 'sucre semoule', 'beurre tendre', 'oeufs', 'lait', 'carambars©', 'sucre glace', 'beurre tendre', 'arôme caramel']",gâteau,0,bon marché,41,4.3,très facile,9
Cupcakes choco,https://www.marmiton.org/recettes/recette_cupcakes-choco_305498.aspx,"['vanille', 'lait demi-écrémé', 'levure chimique', 'farine', 'sucre en poudre', 'oeuf', 'cacao', 'lait demi-écrémé', 'sucre glace', 'beurre tendre']",gâteau,0,bon marché,0,0.0,facile,16
Cupcakes coeur de marron,https://www.marmiton.org/recettes/recette_cupcakes-coeur-de-marron_308721.aspx,"['chocolat noir', 'levure chimique', 'farine de blé', 'sucre en poudre', 'beurre', 'oeufs', 'farine de châtaigne', 'crème de marrons', 'crème', 'crème de marrons']",gâteau,0,bon marché,3,4.7,facile,6
Cupcakes et glaçages légers,https://www.marmiton.org/recettes/recette_cupcakes-et-glacages-legers_312080.aspx,"['chocolat au lait', 'beurre', 'levure', 'farine', 'sucre', 'oeufs', 'vanille', 'colorant alimentaire', 'sucre glace', 'petits suisses', 'jus de citron']",gâteau,0,bon marché,1,5.0,très facile,14
Cupcakes fantômes,https://www.marmiton.org/recettes/recette_cupcakes-fantomes_312591.aspx,"['extrait de vanille', 'sucre', 'beurre tendre', 'sel', 'levure', 'farine', 'oeufs', 'lait', 'sucre glace', 'beurre tendre', 'lait', 'chamallow', ""pâte d'amande""]",gâteau,0,bon marché,2,5.0,moyenne,15
Cupcakes fraise mascarpone,https://www.marmiton.org/recettes/recette_cupcakes-fraise-mascarpone_308806.aspx,"['huile', 'levure chimique', 'farine', 'sucre', 'oeufs', 'crème liquide', 'confiture de fraises', 'colorant alimentaire', 'sucre glace', 'mascarpone', 'crème', 'sirop de fraise']",gâteau,0,bon marché,7,4.4,facile,12
Cupcakes hibou pour Halloween,https://www.marmiton.org/recettes/recette_cupcakes-hibou-pour-halloween_340707.aspx,"['farine', 'sucre', 'beurre', 'chocolat noir', 'oeufs', 'sucre glace', 'mascarpone', 'Oréo', 'Oréo', 'Smarties', 'Smarties']",gâteau,0,bon marché,8,4.8,facile,17
Cupcakes lights,https://www.marmiton.org/recettes/recette_cupcakes-lights_225405.aspx,"['levure chimique', 'farine', 'crème fraîche', 'yaourt nature', 'fructose', 'oeufs', 'pépites de chocolat', 'noix de coco rapée', 'sucre glace', 'yaourt', 'fromage frais', 'confiture de fraises', 'poudre de noisette']",gâteau,0,bon marché,8,4.4,facile,13
Cupcakes maison aux triples saveurs,https://www.marmiton.org/recettes/recette_cupcakes-maison-aux-triples-saveurs_314977.aspx,"['extrait de vanille', 'beurre', 'sucre', 'levure chimique', 'sel', 'farine', 'oeufs', 'Nutella', 'sucre', 'eau', 'beurre', 'sucre', 'extrait de vanille', 'chocolat', 'citron', 'crème fraîche liquide', 'sucre', 'vermicelles']",gâteau,0,bon marché,0,0.0,moyenne,24
Cupcakes Oreo,https://www.marmiton.org/recettes/recette_cupcakes-oreo_305021.aspx,"['vanille', 'levure chimique', 'farine', 'sucre', 'beurre', 'oeuf', 'lait', 'cacao', 'Oréo', 'vanille', 'sucre glace', 'beurre', 'lait', 'Oréo']",gâteau,0,bon marché,4,2.0,facile,14
Cupcakes poire chocolat,https://www.marmiton.org/recettes/recette_cupcakes-poire-chocolat_230838.aspx,"['chocolat noir', 'levure', 'farine', 'sucre', 'beurre', 'poire', 'oeufs', 'colorant alimentaire', 'sucre glace', 'beurre', 'lait']",gâteau,0,bon marché,1,4.0,facile,12
Curd d'abricots,https://www.marmiton.org/recettes/recette_curd-d-abricots_531498.aspx,"['beurre', 'maïzena', 'sucre', 'abricot', 'lait', 'oeuf']",crème,0,bon marché,1,5.0,facile,7
"Délice au yaourt, fraises et biscuits à la cuillère",https://www.marmiton.org/recettes/recette_delice-au-yaourt-fraises-et-biscuits-a-la-cuillere_535457.aspx,"['Biscuits à la Cuillère Bonne Maman®', 'yaourt à la grecque', 'crème liquide', 'mascarpone', 'sucre glace', 'extrait de vanille liquide', 'gélatine', 'fraises']",Uncategorized dessert,0,bon marché,3,4.3,facile,11
Délicieuse salade de fruits exotiques au lait frais,https://www.marmiton.org/recettes/recette_delicieuse-salade-de-fruits-exotiques-au-lait-frais_172341.aspx,"['noix de coco rapée', 'melon', 'fraises', 'bananes', 'mangues', 'papaye', 'kiwi', 'mandarine', 'litchis', 'lait entier']",salade de fruits,0,moyen,1,5.0,très facile,6
Délicieuse tarte aux pommes améliorée,https://www.marmiton.org/recettes/recette_delicieuse-tarte-aux-pommes-amelioree_62825.aspx,"['calvados', 'beurre', 'sucre', 'pâte feuilletée', 'compote', 'pommes', 'oeuf', 'cannelle', 'sucre vanillé']",tarte,0,bon marché,46,4.9,facile,9
Delicieux cake rhum raisins,https://www.marmiton.org/recettes/recette_delicieux-cake-rhum-raisins_68881.aspx,"['rhum', 'levure chimique', 'farine', 'sucre', 'beurre', 'raisins secs', 'sucre vanillé', 'oeufs', 'fécule de pomme de terre']",gâteau,0,bon marché,2,3.5,facile,6
Délicieux gâteau à la pêche,https://www.marmiton.org/recettes/recette_delicieux-gateau-a-la-peche_528377.aspx,"['levure chimique', 'sucre', 'farine', 'oeufs', 'sucre', 'farine', 'lait', ""jaunes d'oeuf"", 'sucre vanillé', 'pêche au sirop']",gâteau,0,bon marché,0,0.0,facile,16
Délicieux gâteau de Noël,https://www.marmiton.org/recettes/recette_delicieux-gateau-de-noel_53652.aspx,"['levure', 'crème fraîche', 'huile', 'sucre roux', 'farine', 'pomme de terre', 'noisettes', 'cannelle', 'raisins secs', 'oeufs']",gâteau,0,bon marché,3,4.0,très facile,6
Délicieux roulé fourré,https://www.marmiton.org/recettes/recette_delicieux-roule-fourre_87242.aspx,"['beurre', 'levure chimique', 'sel', 'farine', 'sucre en poudre', 'oeufs', 'pâte à tartiner']",gâteau,0,bon marché,5,4.6,très facile,12
Dessert d'ananas caramélisé et fromage blanc sur lit de biscuit rose,https://www.marmiton.org/recettes/recette_dessert-d-ananas-caramelise-et-fromage-blanc-sur-lit-de-biscuit-rose_66929.aspx,"['orange', 'sucre', 'fromage blanc', 'sucre', 'gingembre', 'ananas', 'cannelle', 'citron', 'petits suisses', 'biscuit roses de Reims']",gâteau,0,bon marché,30,4.6,facile,8
Donuts light,https://www.marmiton.org/recettes/recette_donuts-light_169575.aspx,"['levure de boulanger', 'farine', 'sucre', 'sel', 'beurre', 'lait', 'oeufs', 'sucre vanillé']",beignet et friture,0,bon marché,15,2.5,facile,6
Eclair glacé,https://www.marmiton.org/recettes/recette_eclair-glace_348202.aspx,"['farine', 'sel', 'sucre', 'beurre', 'oeuf', 'amandes en poudre', 'graines de sésame noir', 'sucre glace', 'crème liquide', 'glace', 'framboises']",choux,0,bon marché,1,3.0,facile,7
Eclairs,https://www.marmiton.org/recettes/recette_eclairs_23989.aspx,"['sucre', 'sel', 'beurre', 'farine', 'eau', 'oeufs', 'chocolat', 'farine', 'sucre', 'lait', ""jaunes d'oeuf"", 'café']",choux,0,bon marché,39,3.8,très facile,18
